time_precision,inter1,inter2,geo_precision,State_label,Event_label,month,No_of_actors,SourceCount,Source_scale1,Fatality_Label
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,1,0
2,1,3,1,0,0,6,2,1,6,1
1,6,1,1,22,2,6,2,1,3,0
1,6,0,1,8,2,6,1,1,3,0
1,6,0,1,30,2,6,2,1,3,0
1,6,0,1,31,2,6,2,1,3,0
2,6,0,1,23,2,6,1,1,3,0
1,6,0,3,14,2,6,2,1,3,0
2,6,0,1,14,2,6,1,1,1,0
1,6,0,1,15,2,6,2,1,3,0
1,6,0,1,15,2,6,2,1,3,0
1,6,0,1,6,2,6,2,1,3,0
2,6,0,1,8,2,6,1,1,3,0
1,5,0,1,8,2,6,2,1,3,0
1,6,0,1,10,2,6,1,1,3,0
1,6,1,1,10,2,6,2,1,3,0
1,6,0,1,15,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,1,2,15,2,6,2,1,3,0
1,6,1,1,13,2,6,3,1,3,0
1,6,0,1,30,2,6,2,1,3,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,3,7,1,22,1,6,2,1,1,1
1,6,0,1,7,2,6,2,1,1,0
1,4,4,1,7,0,6,2,1,1,1
1,3,7,1,0,3,6,2,1,1,0
1,5,0,1,0,2,6,1,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,1,7,1,0,4,6,3,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,3,0
1,6,0,1,0,2,6,1,1,3,0
1,6,0,1,0,2,6,2,1,3,0
2,1,3,1,0,0,6,2,1,6,1
1,6,0,1,30,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,23,2,6,1,1,3,0
1,6,0,3,14,2,6,2,1,3,0
1,6,0,1,11,2,6,2,1,3,0
1,6,0,1,11,2,6,2,1,3,0
1,6,1,1,15,2,6,2,1,3,0
1,6,0,1,15,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
2,6,0,1,17,2,6,1,1,1,0
1,6,0,3,10,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,5,1,1,22,2,6,3,1,3,0
1,5,1,2,12,2,6,2,1,3,0
1,5,7,2,3,2,6,4,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,4,4,1,7,0,6,2,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,2,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,3,1,1,0,0,6,2,1,1,1
1,5,1,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,22,2,6,1,1,3,0
1,6,0,1,13,2,6,2,1,3,0
1,6,0,1,3,2,6,2,1,1,0
1,6,0,1,13,2,6,2,1,3,0
1,6,0,1,7,2,6,1,1,3,0
1,5,1,2,23,2,6,3,1,3,0
1,6,0,1,13,2,6,2,1,3,0
1,5,0,1,5,2,6,1,1,3,0
1,6,0,3,14,2,6,2,1,3,0
1,6,0,1,6,2,6,1,1,3,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,15,2,6,1,1,3,0
1,6,0,1,13,2,6,2,1,3,0
1,6,0,1,19,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,1,1,12,2,6,2,1,3,0
1,6,1,1,17,2,6,2,1,3,0
1,6,0,2,7,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,1,9,2,6,1,1,1,0
1,6,0,1,14,2,6,2,1,1,0
1,5,5,1,30,2,6,2,1,3,0
1,6,0,1,14,2,6,1,1,1,0
1,6,0,1,14,2,6,2,1,3,0
2,6,0,1,6,2,6,1,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,1,1,13,2,6,3,1,3,0
1,6,0,1,13,2,6,2,1,3,0
1,6,0,1,3,2,6,1,1,1,0
1,6,0,2,15,2,6,2,1,3,0
1,5,5,1,1,2,6,4,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,1,7,1,10,3,6,3,1,3,0
1,1,2,2,20,0,6,3,1,1,1
1,5,0,2,7,2,6,1,1,1,0
1,3,7,2,7,3,6,3,2,1,1
1,6,0,1,7,2,6,2,1,1,0
1,4,4,1,7,0,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,3,7,1,7,3,6,3,1,1,0
1,6,0,2,7,2,6,2,1,1,0
1,3,1,2,0,0,6,2,1,1,1
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,22,2,6,1,1,3,0
2,6,0,1,5,2,6,2,1,3,0
1,6,1,1,10,2,6,3,1,3,0
1,6,0,1,9,2,6,1,1,1,0
1,6,0,3,14,2,6,2,1,3,0
1,6,0,1,11,2,6,1,1,3,0
2,6,0,1,10,2,6,1,1,3,0
1,6,0,2,17,2,6,1,1,1,0
1,6,0,1,19,2,6,2,1,3,0
1,6,0,1,7,2,6,1,1,1,0
1,5,5,1,7,2,6,4,2,1,0
1,6,0,1,10,2,6,1,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,31,2,6,2,1,3,0
1,6,0,1,3,2,6,1,1,3,0
1,6,0,2,7,2,6,1,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,4,1,2,7,0,6,2,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,3,7,1,7,3,6,3,1,3,0
1,6,1,3,7,2,6,2,1,1,0
1,6,0,1,14,2,6,2,1,1,0
1,6,0,1,14,2,6,1,1,1,0
1,1,3,2,7,0,6,3,1,1,1
1,6,0,2,7,2,6,1,1,1,0
1,5,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,4,7,1,7,3,6,3,1,3,0
1,4,1,1,7,0,6,2,1,3,0
1,4,7,2,7,3,6,2,1,1,0
1,6,0,2,9,2,6,1,1,1,0
1,4,7,1,30,3,6,3,1,3,0
1,4,1,1,30,0,6,2,1,3,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,3,1,1,0,0,6,2,1,1,1
1,5,7,1,22,2,6,4,1,3,0
1,6,1,1,7,2,6,3,1,3,0
1,6,1,1,7,2,6,3,1,3,0
1,6,1,1,7,2,6,3,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,3,14,2,6,2,1,3,0
1,6,0,1,15,2,6,1,1,3,0
1,5,5,2,19,2,6,2,1,3,0
1,6,1,2,13,2,6,3,1,3,0
1,6,1,1,11,2,6,2,1,3,0
1,6,0,1,11,2,6,1,1,3,0
1,6,0,1,11,2,6,2,1,3,0
1,6,1,2,13,2,6,3,1,3,0
1,6,0,1,10,2,6,1,1,3,0
1,5,1,1,13,2,6,3,1,3,0
1,6,0,1,8,2,6,1,1,3,0
1,6,0,1,17,2,6,1,1,1,0
1,6,0,1,2,2,6,2,1,3,0
1,6,1,2,13,2,6,3,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,1,2,13,2,6,3,1,3,0
1,5,5,1,10,2,6,4,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,2,2,6,1,1,3,0
1,6,0,1,10,2,6,1,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,1,2,13,2,6,3,1,3,0
1,6,1,1,13,2,6,3,1,3,0
1,6,1,2,13,2,6,3,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,1,17,2,6,2,1,1,0
1,6,1,1,7,2,6,3,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,2,7,1,13,4,6,3,1,3,0
1,3,7,2,7,3,6,3,1,1,0
1,5,7,1,7,3,6,3,1,1,1
1,6,0,1,7,2,6,1,1,1,0
1,6,0,2,9,2,6,1,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,3,7,1,10,3,6,2,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,23,2,6,2,1,3,0
1,6,1,1,15,2,6,3,1,3,0
2,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,3,5,2,6,2,1,3,0
1,6,0,1,5,2,6,1,1,3,0
1,6,0,3,14,2,6,2,1,3,0
1,6,0,1,11,2,6,2,1,3,0
1,6,1,1,11,2,6,3,1,4,0
1,6,1,1,11,2,6,3,1,3,0
1,6,0,1,17,2,6,1,1,4,0
1,6,0,1,17,2,6,1,1,4,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,6,2,6,2,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,1,22,2,6,1,1,3,0
1,2,7,1,13,4,6,3,1,3,0
1,6,0,1,14,2,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,4,7,2,14,3,6,2,1,3,0
1,3,7,1,18,3,6,2,1,4,1
1,6,0,1,14,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,2,22,2,6,2,1,3,0
1,5,1,1,0,2,6,2,1,1,0
1,6,1,1,0,2,6,2,1,3,0
1,6,0,1,0,2,6,1,1,3,0
1,6,0,1,18,2,6,1,1,3,0
1,6,0,1,23,2,6,1,1,3,0
1,6,0,3,14,2,6,2,1,3,0
1,6,0,3,7,2,6,2,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,6,1,1,11,2,6,3,1,3,0
1,6,0,1,11,2,6,2,1,3,0
1,6,0,1,11,2,6,1,1,3,0
1,5,1,2,30,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,7,2,6,1,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,1,2,6,2,6,3,1,3,0
1,6,1,1,10,2,6,3,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,1,15,2,6,1,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,3,7,1,18,3,6,2,1,3,0
1,5,7,1,7,3,6,2,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,3,0,2,17,1,6,1,1,1,0
1,1,7,2,1,3,6,2,1,4,1
1,6,0,1,14,2,6,2,1,1,0
1,5,7,1,11,3,6,4,1,3,0
1,3,7,1,7,3,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,2,7,1,18,3,6,2,1,3,1
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,1,2,2,20,0,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,4,7,1,31,3,6,3,1,3,1
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,14,2,6,2,1,1,0
1,5,7,2,9,3,6,2,1,1,0
1,2,1,1,4,4,6,2,1,4,0
1,3,7,1,1,3,6,3,1,3,0
1,6,0,1,0,2,6,2,1,3,0
1,5,1,1,22,2,6,3,1,3,0
1,6,0,1,23,2,6,1,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,5,1,1,10,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,2,7,2,6,1,1,3,0
1,6,0,3,14,2,6,2,1,3,0
1,6,0,1,28,2,6,2,1,3,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,6,2,6,2,1,3,0
1,6,1,1,11,2,6,3,1,3,0
1,6,0,1,11,2,6,2,1,3,0
1,5,5,1,7,2,6,4,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,1,22,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,10,2,6,2,1,3,0
2,6,0,1,14,2,6,1,1,3,0
1,5,1,1,19,2,6,2,1,3,0
1,6,1,1,14,2,6,3,1,1,0
1,6,0,1,5,2,6,1,1,3,0
1,6,0,1,2,2,6,1,1,3,0
1,6,0,1,2,2,6,2,1,3,0
2,6,0,1,2,2,6,1,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,3,9,2,6,2,1,1,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,1,15,2,6,1,1,3,0
1,5,1,1,30,2,6,2,1,3,0
2,6,1,1,12,2,6,3,1,3,0
2,6,0,1,12,2,6,2,1,3,0
1,2,7,2,13,3,6,2,1,3,0
1,6,0,1,6,2,6,1,1,1,0
1,6,0,1,14,2,6,1,1,1,0
2,5,7,1,6,3,6,4,1,3,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,14,2,6,1,1,1,0
1,6,0,1,9,2,6,1,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,3,0
1,6,0,1,22,2,6,1,1,3,0
1,6,0,1,22,2,6,1,1,3,0
1,5,1,1,30,2,6,2,1,3,0
1,5,1,1,10,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,1,2,15,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,3,14,2,6,2,1,3,0
1,6,0,1,28,2,6,1,1,1,0
1,6,0,3,7,2,6,2,1,3,0
1,6,0,1,15,2,6,2,1,3,0
1,6,0,1,15,2,6,2,1,3,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,6,2,6,2,1,3,0
1,6,1,1,11,2,6,3,1,3,0
1,5,1,1,11,2,6,2,1,3,0
1,6,0,1,13,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,3,2,6,2,1,1,0
1,6,0,1,6,2,6,1,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,2,17,2,6,1,1,1,0
1,6,0,1,9,2,6,1,1,1,0
1,6,0,1,23,2,6,2,1,3,0
1,6,1,1,14,2,6,3,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,1,10,2,6,1,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,9,2,6,1,1,1,0
1,5,1,1,10,2,6,2,1,3,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,5,2,6,1,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,2,7,2,6,2,1,1,0
1,6,0,1,17,2,6,1,1,1,0
1,5,0,1,1,2,6,1,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,14,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,14,2,6,1,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,3,1,1,14,0,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
3,1,2,3,4,0,6,2,1,1,0
1,3,0,1,17,1,6,1,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,6,0,2,8,2,6,2,1,3,0
1,6,0,1,8,2,6,2,1,3,0
1,5,5,1,22,2,6,4,1,3,0
1,6,1,1,7,2,6,3,1,3,0
1,5,1,2,15,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,23,2,6,1,1,3,0
1,6,0,3,14,2,6,2,2,3,0
1,6,1,1,14,2,6,3,1,3,0
1,6,0,2,10,2,6,1,1,3,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,6,2,6,2,1,3,0
1,6,0,1,6,2,6,1,1,3,0
1,6,0,1,6,2,6,1,1,1,0
1,6,0,1,11,2,6,1,1,3,0
1,6,0,1,11,2,6,1,1,1,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,2,3,2,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,3,2,6,2,1,1,0
1,6,0,1,17,2,6,1,1,3,0
1,6,1,1,31,2,6,3,1,3,0
1,6,0,1,11,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,10,2,6,1,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,8,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,2,2,6,1,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,1,0
1,6,0,1,12,2,6,2,1,3,0
1,6,0,2,31,2,6,2,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,11,2,6,2,1,3,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,1,1,31,3,6,3,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,14,2,6,2,1,1,0
1,6,0,1,14,2,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,14,2,6,1,1,1,0
1,6,0,1,14,2,6,1,1,1,0
1,4,4,2,7,0,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,1,0,1,0,4,6,1,1,1,0
1,6,0,2,14,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,31,2,6,1,1,3,0
1,6,0,1,31,2,6,2,1,3,0
1,5,1,1,15,2,6,2,1,3,0
1,6,0,1,11,2,6,1,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,1,1,10,2,6,3,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,1,1,10,2,6,3,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,1,1,14,2,6,3,2,3,0
1,6,0,2,14,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,3,10,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,2,2,6,1,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,17,2,6,1,1,1,0
1,5,1,1,2,2,6,3,1,3,0
1,6,0,2,14,2,6,2,1,3,0
1,6,1,2,14,2,6,3,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,2,14,2,6,2,1,3,0
1,6,0,1,7,2,6,1,1,1,0
1,1,7,3,7,4,6,3,1,1,0
1,4,4,1,7,0,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,3,2,9,4,6,2,1,1,0
1,6,0,1,9,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,5,1,1,0,2,6,3,1,1,0
1,6,0,1,0,2,6,2,1,3,0
1,5,1,1,1,2,6,3,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,23,2,6,1,1,3,0
1,5,1,1,31,2,6,2,1,3,0
1,6,0,1,31,2,6,1,1,3,0
1,6,0,1,15,2,6,1,1,3,0
1,6,0,1,6,2,6,2,1,3,0
1,6,0,1,31,2,6,2,1,3,0
1,5,1,2,10,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,5,1,1,2,2,6,2,1,3,0
1,6,0,1,15,2,6,2,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,1,17,2,6,1,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,11,2,6,2,1,1,0
1,6,0,2,6,2,6,2,1,1,0
1,3,7,2,17,3,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,4,7,1,7,3,6,3,1,1,1
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,1,7,1,0,4,6,3,1,3,0
1,5,1,1,0,2,6,2,1,3,0
1,3,1,1,0,0,6,2,1,1,1
1,6,0,1,3,2,6,2,1,1,0
1,6,1,1,10,2,6,2,1,3,0
1,6,0,1,31,2,6,1,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,1,5,2,6,2,1,3,0
1,6,0,1,31,2,6,2,1,3,0
1,6,0,1,12,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,5,5,2,7,2,6,4,1,3,0
1,6,0,1,3,2,6,2,1,1,0
1,6,0,1,12,2,6,2,1,3,0
1,5,1,1,30,2,6,2,1,3,0
1,5,1,1,12,2,6,3,1,3,0
1,4,4,2,7,0,6,2,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,11,2,6,2,1,1,0
1,6,0,1,9,2,6,1,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,2,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,1,1,1,0
1,5,1,1,0,2,6,2,1,1,0
1,3,1,1,0,0,6,2,1,1,1
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,1,7,1,0,4,6,2,1,1,0
1,6,0,1,0,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,5,2,6,1,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,2,31,2,6,1,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,2,15,2,6,1,1,3,0
1,6,0,1,15,2,6,1,1,3,0
1,6,0,1,6,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,5,1,2,10,2,6,4,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,31,2,6,1,1,3,0
1,6,0,1,31,2,6,2,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,1,1,7,2,6,3,1,1,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,21,2,6,1,1,3,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,6,2,6,2,1,3,0
1,6,0,1,15,2,6,1,1,3,0
1,6,0,1,17,2,6,1,1,1,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,1,17,2,6,1,1,1,0
1,6,0,2,17,2,6,1,1,1,0
1,6,0,1,23,2,6,2,1,3,0
1,6,0,1,7,2,6,1,1,1,0
1,5,7,1,27,3,6,4,1,3,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,28,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,4,7,2,7,3,6,3,1,1,0
1,3,1,1,10,7,6,2,3,3,1
1,4,1,2,10,0,6,2,1,3,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,1,1,1,0
2,6,1,1,12,2,6,3,1,3,0
1,5,1,1,10,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,1,7,2,6,2,1,3,0
1,6,0,1,15,2,6,1,1,3,0
1,6,0,1,17,2,6,1,1,1,0
1,6,0,1,31,2,6,1,1,3,0
1,6,0,1,31,2,6,2,1,3,0
1,6,1,1,12,2,6,3,1,3,0
1,5,1,1,6,2,6,2,1,3,0
1,6,0,1,10,2,6,2,1,3,0
1,6,0,1,10,2,6,1,1,3,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,2,6,2,6,1,1,3,0
1,6,0,1,14,2,6,2,1,3,0
1,6,0,1,21,2,6,2,1,3,0
1,6,1,1,7,2,6,2,1,3,0
1,6,0,1,9,2,6,2,1,3,0
1,6,0,1,17,2,6,1,1,1,0
1,6,0,1,15,2,6,2,1,3,0
1,5,1,1,1,2,6,3,1,3,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,6,2,6,2,1,1,0
1,6,0,1,31,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,6,0,1,7,2,6,2,1,1,0
1,3,7,1,27,3,6,2,1,3,1
1,6,0,1,9,2,6,2,1,3,0
1,6,0,1,7,2,6,1,1,1,0
1,6,0,1,0,2,6,1,1,1,0
1,6,0,1,0,2,6,2,1,1,0
1,6,0,1,0,2,6,2,1,3,0
1,6,0,1,0,2,6,2,1,3,0
1,6,0,1,1,2,5,2,1,3,0
1,6,0,1,1,2,5,2,1,3,0
1,6,0,1,13,2,5,2,1,3,0
1,6,0,1,7,2,5,2,1,3,0
1,6,0,1,11,2,5,2,1,3,0
2,5,1,1,17,2,5,3,1,1,0
1,5,1,2,17,2,5,2,1,3,0
1,6,0,1,31,2,5,2,1,3,0
1,6,0,1,10,2,5,2,1,3,0
1,6,0,1,14,2,5,2,1,3,0
1,6,0,2,17,2,5,1,1,1,0
1,6,0,1,14,2,5,2,1,1,0
1,6,0,1,7,2,5,2,1,1,0
1,6,0,1,7,2,5,2,1,1,0
